Sample,Dim1,Dim2,Dim3,Dim4,Dim5,Dim6,Dim7,Dim8,Dim9,Dim10,Dim11,Dim12,Dim13,Dim14,Dim15,Dim16,Dim17,Dim18,Dim19,Dim20,Dim21,Dim22,Dim23,Dim24,Dim25,Dim26,Dim27,Dim28,Dim29,Dim30,Dim31,Dim32,Dim33,Dim34,Dim35,Dim36,Dim37,Dim38,Dim39,Dim40,Dim41,Dim42,Dim43,Dim44,Dim45,Dim46,Dim47,Dim48,Dim49,Dim50,Dim51,Dim52,Dim53,Dim54,Dim55,Dim56,Dim57,Dim58,Dim59,Dim60,Dim61,Dim62,Dim63,Dim64,Standard_dev_1,Standard_dev_2,Standard_dev_3,Standard_dev_4,Standard_dev_5,Standard_dev_6,Standard_dev_7,Standard_dev_8,Standard_dev_9,Standard_dev_10,Standard_dev_11,Standard_dev_12,Standard_dev_13,Standard_dev_14,Standard_dev_15,Standard_dev_16,Standard_dev_17,Standard_dev_18,Standard_dev_19,Standard_dev_20,Standard_dev_21,Standard_dev_22,Standard_dev_23,Standard_dev_24,Standard_dev_25,Standard_dev_26,Standard_dev_27,Standard_dev_28,Standard_dev_29,Standard_dev_30,Standard_dev_31,Standard_dev_32,Standard_dev_33,Standard_dev_34,Standard_dev_35,Standard_dev_36,Standard_dev_37,Standard_dev_38,Standard_dev_39,Standard_dev_40,Standard_dev_41,Standard_dev_42,Standard_dev_43,Standard_dev_44,Standard_dev_45,Standard_dev_46,Standard_dev_47,Standard_dev_48,Standard_dev_49,Standard_dev_50,Standard_dev_51,Standard_dev_52,Standard_dev_53,Standard_dev_54,Standard_dev_55,Standard_dev_56,Standard_dev_57,Standard_dev_58,Standard_dev_59,Standard_dev_60,Standard_dev_61,Standard_dev_62,Standard_dev_63,Standard_dev_64
SPY210682,-1.7215903,6.7342973,-4.4966207,-11.127363,9.226621,-8.538313,-0.43580967,-0.7150489,0.019939149,-6.696891,8.8519535,12.456903,10.628536,4.717951,-15.629,-4.5225606,-4.7438974,0.84726757,4.948407,-12.030595,-7.5642395,-3.291063,6.038511,5.0588307,9.445902,-11.906898,-0.49590054,0.88599384,-1.5194641,-8.288799,-12.188065,-10.9984665,0.98818076,-26.575117,13.951776,3.8166225,2.7390568,4.594457,-12.338116,7.5793023,-13.921658,-1.579307,-22.021957,-10.010729,-5.9997115,12.934742,4.837301,-24.216309,-13.661123,-13.924134,5.754974,14.133644,-26.820377,7.297885,2.199333,-4.2939754,-18.380373,7.49631,13.910765,1.7953985,-33.091156,-11.426568,-9.101698,-6.9491935,0.062673725,0.07036481,0.19295232,0.18569209,0.17373706,0.26902667,0.08535431,0.048959807,0.096979186,0.091443494,0.15023732,0.1976618,0.11416686,0.061987687,0.27427143,0.21787082,0.18155245,0.12876362,0.20615324,0.18098512,0.290696,0.0669758,0.16128281,0.14613695,0.14524595,0.34731984,0.07552563,0.15409467,0.24572866,0.2416017,0.32770178,0.15029918,0.09166589,0.25403053,0.12032286,0.12744068,0.12593067,0.12546611,0.32916284,0.13854238,0.34640875,0.1093177,0.2389521,0.1465323,0.1667321,0.2572773,0.14075008,0.20579596,0.19113865,0.15772747,0.115058064,0.08824496,0.31233844,0.11432611,0.079161674,0.23850967,0.18021771,0.13351889,0.14200796,0.1259525,0.27484637,0.08739039,0.13753474,0.13136442
SPY211062,-0.6853064,6.8733406,0.7996019,-10.071346,10.170879,-11.103117,1.2600092,-1.131889,-0.23324488,-6.848776,7.638118,15.103277,11.797736,6.0661783,-14.446995,-10.169067,-7.150708,2.635615,0.53999805,-12.543163,-1.2667488,-0.7082933,8.09612,3.017269,7.765411,-8.208951,-2.3189282,5.1154823,1.3452752,-4.216535,-11.901239,-15.578354,0.5731986,-30.816738,16.768345,5.4181395,4.5363784,6.813004,-12.964257,9.548777,-11.03283,-0.3272291,-23.965605,-11.841176,-8.72927,13.041895,4.0850425,-30.820335,-18.280514,-14.611537,4.8479815,15.882061,-37.55433,3.4947245,1.8640101,0.6925303,-18.498398,8.71131,16.528204,-1.3535098,-35.079613,-14.474826,-7.256692,-10.7311735,0.10838285,0.08606876,0.21689591,0.19064197,0.22585355,0.30742478,0.07338018,0.06651525,0.16856192,0.11242722,0.13640897,0.2288834,0.072467156,0.11055619,0.19563977,0.33989033,0.16264057,0.06976523,0.17334901,0.18424605,0.31748027,0.13996762,0.07007485,0.13626811,0.18823619,0.24700063,0.102020904,0.2169775,0.22844078,0.2451435,0.25136137,0.22360396,0.0752992,0.28123105,0.23520379,0.12024052,0.11196195,0.20357099,0.30623192,0.105703875,0.34800315,0.13673308,0.22567922,0.13522795,0.17278145,0.19035679,0.088344775,0.31316945,0.31934935,0.16762286,0.09363646,0.13839668,0.58104014,0.19347611,0.052146576,0.3547604,0.16491069,0.10895773,0.16026334,0.1839888,0.27143553,0.17923386,0.11173487,0.17049074
SPY231756,-2.3434446,9.489095,-2.7593129,-9.676957,13.492799,-13.125346,-1.5763131,-1.6668059,-4.4293766,-6.850288,9.333696,6.976561,9.931253,2.1141043,-15.739695,-8.107301,-2.471595,3.9937413,-0.7155876,-12.991463,-7.3569765,-0.64911324,7.6558957,5.919988,5.278792,-9.17457,-2.1571665,3.538279,0.9120091,-9.297223,-13.660542,-13.008719,-1.4815534,-27.84994,10.328367,1.6650076,4.224616,2.213858,-12.384324,7.396943,-7.7472215,-3.8417273,-22.057442,-9.811312,-6.432092,13.006192,3.8597538,-25.986776,-14.688284,-16.59888,5.8099246,13.237106,-32.856018,4.2774596,3.5046356,1.2877301,-15.33259,8.168867,15.814294,0.3025476,-37.21733,-13.931634,-9.697239,-6.837479,0.06385844,0.12578836,0.12639467,0.13018243,0.29803267,0.21564242,0.11095121,0.057709645,0.11717178,0.09232519,0.14448205,0.25914952,0.11075533,0.12382331,0.25862128,0.18452312,0.14124846,0.07091129,0.09951857,0.19057465,0.2846934,0.073918164,0.06252869,0.2170377,0.14805824,0.18999794,0.10506403,0.09231307,0.17899929,0.2511844,0.26823854,0.15347853,0.05966876,0.28124353,0.1371022,0.15583482,0.083668046,0.101241134,0.24210583,0.11689278,0.2504121,0.12877364,0.2820605,0.13368942,0.13079233,0.17477201,0.077280216,0.23288974,0.18792261,0.23588082,0.13190316,0.14264433,0.3279295,0.10156161,0.12906066,0.19510558,0.18773133,0.082194224,0.15332256,0.14876705,0.5029462,0.1825882,0.14729156,0.10720237
SPY211300,-1.8717577,10.018784,0.9107482,-10.647647,19.088665,-17.953978,1.2251084,-3.9220867,-4.662505,-4.0294337,7.451679,11.774758,13.274708,5.065008,-17.758396,-16.002943,-6.7866306,4.5048914,-3.8061934,-14.709575,-3.8298256,3.216075,8.789148,3.739919,1.797752,-4.0755954,-5.435711,10.389172,3.3322103,-4.4787793,-15.394829,-19.078758,-1.566065,-38.639084,15.187956,0.13756011,7.1599607,5.569325,-13.3276825,9.352942,-5.266704,-4.1956606,-27.17501,-13.683111,-11.063882,14.768226,2.5404634,-37.709686,-21.76811,-19.929113,5.1167397,18.204674,-49.857765,2.8195138,4.251745,9.097838,-15.412829,12.575007,21.132133,-3.718223,-43.992523,-19.816116,-9.630521,-11.248141,0.043264404,0.05492798,0.10232599,0.107326955,0.21776962,0.15640202,0.057555005,0.10687863,0.104633875,0.1669309,0.058205463,0.15137586,0.08208127,0.06690237,0.13022785,0.17500673,0.10993352,0.047254395,0.11101762,0.071940586,0.14913611,0.12714104,0.040438857,0.04229366,0.16613023,0.16976696,0.08666684,0.1686513,0.054092493,0.12547064,0.110584766,0.10976474,0.062094644,0.28574607,0.10444507,0.20514828,0.08716082,0.07328635,0.15540484,0.06920033,0.1772493,0.10168768,0.15829007,0.085767105,0.0903608,0.070581876,0.064614266,0.21212484,0.1376174,0.11347442,0.054038197,0.10638771,0.32866624,0.11634922,0.09818165,0.20471,0.13863626,0.13518982,0.1292679,0.091741316,0.19248186,0.14323089,0.062900744,0.074832045
SPY212717,-1.186691,6.4609566,-1.0144136,-11.403769,8.426681,-7.5852957,1.2642802,-1.0473756,1.7546939,-7.6373687,7.7328987,16.41358,12.285453,5.8065915,-16.964916,-6.351789,-8.288878,1.7316881,3.0762076,-12.05848,-4.0121183,-2.0529933,7.490912,4.8240886,10.139981,-8.80773,-1.3917587,2.656545,-0.7792346,-5.2840834,-10.512242,-13.631113,1.1900007,-31.258493,18.014685,5.779395,4.6373415,7.6273575,-11.667447,10.251217,-16.341667,0.5676372,-25.806938,-10.8088,-7.283296,12.150719,4.246681,-28.977123,-16.277472,-13.565104,5.702815,14.994202,-32.240437,5.7011304,1.2990485,-4.0178576,-20.856606,9.302639,14.794412,1.0949843,-34.54032,-13.137821,-7.1647573,-9.121948,0.056604937,0.09568534,0.19835843,0.18394841,0.1672704,0.27462628,0.07792198,0.0503175,0.19673264,0.09597071,0.11845978,0.2608458,0.12369222,0.0638148,0.23004183,0.2873115,0.15844907,0.09614648,0.22822791,0.19457738,0.26027283,0.09127406,0.06665983,0.12730946,0.1891061,0.22140113,0.07699375,0.14854981,0.20503,0.16424228,0.23828855,0.19823314,0.098290116,0.21955176,0.1987947,0.1114407,0.08699607,0.13457231,0.27276087,0.11607946,0.39072713,0.109774955,0.23063292,0.15413766,0.14448808,0.20362993,0.07410883,0.23659313,0.21878734,0.17086074,0.09244762,0.15364881,0.43804783,0.21874847,0.08031744,0.29664168,0.19928193,0.115210734,0.18722206,0.15741271,0.28368074,0.13474424,0.1221355,0.15307258
SPY231906,0.20987369,4.722765,0.14478515,-10.059582,15.784014,-16.817497,2.016859,-1.7267656,-3.805938,1.1074142,5.0986876,10.305249,10.886531,4.7813725,-11.009452,-14.441295,-4.2986755,2.6032891,-3.716128,-7.8483324,-2.7845323,2.0806177,5.558306,0.61426824,0.72293055,-9.739138,-3.8840177,9.910564,0.08617279,-2.1555717,-13.878222,-12.314142,-0.938911,-31.307463,10.000917,4.272244,0.8320674,3.6197855,-13.578091,1.6991818,3.3410406,-3.257468,-16.676292,-14.91886,-9.896034,14.212125,1.9607477,-25.09078,-16.678383,-13.385287,-1.7782435,16.343472,-35.291603,1.6474983,4.7074094,5.6803603,-11.735597,5.6709456,13.705588,-5.5792565,-27.843414,-13.321835,-9.5928,-9.021101,0.038921367,0.043389432,0.06655993,0.04681765,0.11089062,0.08981005,0.03165117,0.051917896,0.11362974,0.12971677,0.07607542,0.12999688,0.04153386,0.049926806,0.09998506,0.07777638,0.0872604,0.07756309,0.068613164,0.06363936,0.05730538,0.0791599,0.060243048,0.023328792,0.062724754,0.13916245,0.040503655,0.07795894,0.07067844,0.13096318,0.14174192,0.059017707,0.05040144,0.1559958,0.08496489,0.098021366,0.041382976,0.042894796,0.19258738,0.063615195,0.087833114,0.044893816,0.08657089,0.056291804,0.03564322,0.07508259,0.049294155,0.08999568,0.10230048,0.07622693,0.08140512,0.045495603,0.13480343,0.06835849,0.029059203,0.05229488,0.10286329,0.034311146,0.07443184,0.031100215,0.17616127,0.060377534,0.081755266,0.035730515
SPY210723,-1.2701344,9.993993,4.694585,-5.32512,19.85188,-19.595371,2.3478065,-1.4770846,-9.858528,-4.864972,8.725072,4.7959275,11.612809,2.2236238,-16.15883,-19.481869,-1.6695794,5.7713575,-7.031807,-15.756497,0.15370332,1.5834434,9.593041,4.384703,3.237988,-8.003129,-5.332914,9.044019,5.796433,-7.5547137,-18.06738,-19.272633,-3.4990573,-35.618145,13.146007,5.6266637,5.9922576,3.76767,-18.263033,9.305326,-1.4081595,-3.5457098,-22.973528,-13.684009,-9.287,13.947912,2.393261,-33.045033,-23.37772,-19.698992,5.4727106,14.92739,-49.031654,-2.2533505,3.4952018,7.3870873,-16.811844,9.1785,14.90329,-4.735533,-42.05636,-18.094097,-10.055307,-10.662259,0.033101015,0.038811654,0.093169175,0.06552104,0.17141564,0.12899415,0.062724635,0.03953998,0.123225935,0.08579631,0.053916913,0.09877775,0.06059967,0.06609115,0.096310236,0.15525137,0.05127697,0.035359506,0.08464179,0.05203024,0.08366758,0.061443098,0.030680832,0.04024338,0.12829258,0.11295995,0.04829127,0.1009934,0.05841482,0.098114684,0.108681776,0.07421396,0.071956016,0.17238125,0.065214634,0.09945578,0.03641165,0.051588606,0.12214825,0.05481079,0.13809265,0.082835965,0.07019883,0.07233651,0.03513195,0.0642257,0.06376608,0.12195512,0.101411894,0.063569576,0.033081945,0.041885115,0.20578445,0.090609565,0.072080955,0.113586925,0.08823535,0.061312687,0.07344375,0.07040923,0.14048125,0.07738997,0.0658603,0.05823894
SPY201963,-1.289653,7.218182,-0.90980554,-12.167865,10.559918,-10.993857,1.3348981,-1.7073499,0.4779247,-6.6917906,7.758178,16.629679,12.972884,6.1227803,-15.976467,-9.234721,-8.262536,2.5446322,2.0345013,-12.151422,-3.4678888,-1.0168883,8.130391,3.8488595,7.805062,-8.199436,-2.3759658,5.0499187,0.6211464,-4.8622403,-11.912406,-15.229583,1.0133234,-32.26934,17.086315,4.370984,4.62009,6.7778378,-12.585681,9.383529,-12.645909,-0.90377015,-25.777378,-12.385194,-8.899109,13.754956,4.1261706,-32.058514,-17.32715,-14.890878,4.8765726,16.972706,-37.133244,5.3715687,2.5676405,0.29901147,-18.97576,9.876496,17.732151,-0.735904,-36.53165,-14.938699,-8.030342,-10.582545,0.06124203,0.09207667,0.17622828,0.21779259,0.16306378,0.21096939,0.086292274,0.06140677,0.20771033,0.08727296,0.11568015,0.3813721,0.18412629,0.106172234,0.2271007,0.17856765,0.21981382,0.07557954,0.21959281,0.13754122,0.22960746,0.091936834,0.04727048,0.12976106,0.14625958,0.1766056,0.06988015,0.11803428,0.1303157,0.20000006,0.18575768,0.13316056,0.12172161,0.2942814,0.27188548,0.08764347,0.0677299,0.15141226,0.1869611,0.09487678,0.3394054,0.11470112,0.29950407,0.15648343,0.14368536,0.18935943,0.069137715,0.29421803,0.16503513,0.15109563,0.08013919,0.20254405,0.30735335,0.21997935,0.08964455,0.20048985,0.19844247,0.13917896,0.19711033,0.12803766,0.31446925,0.13548535,0.14354184,0.12644827
SPY212765,-1.2149217,6.5415044,-1.4761586,-12.3477125,9.004303,-8.216187,1.6020645,-1.3509368,2.2860887,-7.5301213,7.894857,17.949465,13.182798,6.175097,-17.394777,-6.8537426,-9.051862,1.6934202,3.805411,-12.155168,-4.3126774,-2.19396,7.6418414,4.896417,10.304475,-9.210489,-1.7995238,3.011395,-0.5453876,-5.4533467,-11.114268,-14.16099,1.6885242,-32.36136,18.871292,5.381709,4.5748076,7.79551,-12.254713,10.152807,-16.700283,0.3382041,-26.826149,-11.6326685,-8.090725,13.053434,4.486899,-30.605053,-16.757961,-13.967057,5.513105,16.14464,-33.635586,6.4906797,1.825778,-3.3989933,-21.092352,9.934821,16.060282,0.91308254,-35.745403,-13.930343,-7.6711106,-9.725695,0.04980827,0.11638577,0.1850159,0.18091905,0.1966736,0.28456488,0.08694536,0.060778994,0.2040912,0.10024126,0.14277804,0.28292903,0.14435819,0.067069404,0.19803059,0.25407386,0.16826485,0.09666939,0.22261228,0.19789195,0.2244257,0.10704537,0.079964355,0.10837154,0.22767077,0.26272932,0.07844759,0.18220371,0.18044455,0.20427491,0.24644956,0.18731171,0.1060602,0.26089227,0.22381702,0.11876502,0.100294776,0.16375834,0.27199322,0.10638262,0.35786742,0.14098847,0.2396586,0.17241082,0.14668609,0.23822254,0.081541345,0.30487564,0.1888226,0.1923602,0.09536645,0.20043358,0.44312844,0.21851277,0.09691522,0.30822,0.19654995,0.12096999,0.24356866,0.13953356,0.34072658,0.15830965,0.15947908,0.14385545
SPY224256,-0.89832467,7.2305336,0.35332316,-11.605832,11.395198,-11.371496,1.7284417,-1.4207035,1.2983189,-8.43177,8.913078,18.173882,14.242655,6.7323756,-17.5371,-10.427249,-9.017306,2.6274805,2.2361887,-14.764648,-2.1375332,-1.7007036,8.528773,4.397777,10.789403,-10.6036005,-3.0340133,4.1994295,1.6535403,-6.140008,-13.834617,-17.367954,1.6286591,-35.13214,20.20884,6.4051266,4.9566584,7.874102,-15.3829365,11.46168,-15.24174,0.044186708,-28.45759,-13.621951,-9.855889,15.37082,5.097585,-34.71514,-20.50491,-16.422829,5.9329596,18.000196,-40.611755,5.536027,2.103624,-0.7643965,-22.590935,10.068759,18.22518,-0.47821274,-40.04523,-16.083488,-8.471672,-12.004663,0.073340416,0.08248545,0.21131158,0.2080037,0.13968487,0.24707581,0.05710931,0.038116455,0.18668136,0.06911709,0.095011294,0.24486941,0.12411767,0.067848966,0.23566775,0.25272727,0.14984371,0.07205851,0.24142939,0.13123848,0.28972003,0.108355924,0.07012676,0.16059086,0.17856719,0.16943361,0.051314823,0.16423833,0.18060245,0.17217195,0.15665677,0.13776718,0.09112476,0.20227441,0.17587702,0.079463735,0.08123731,0.13950644,0.18980685,0.08187584,0.39324206,0.10503834,0.24701001,0.115502894,0.112183936,0.16251577,0.058642626,0.17851551,0.17970219,0.12722047,0.07845489,0.12368717,0.3570431,0.24559407,0.054134686,0.27882496,0.18237917,0.10543799,0.12757103,0.17405145,0.23279008,0.08615822,0.110485286,0.12088572
SPY231910,-1.024026,6.3409963,-0.7873884,-10.6292305,13.222192,-15.755308,1.1115656,-1.906488,-3.572003,-2.4625163,6.2031674,11.875872,10.918853,4.9541802,-11.117869,-12.8256445,-4.8537507,3.2421684,-1.5670406,-10.074713,-2.6203446,0.88576233,7.09536,1.2515785,2.3584285,-7.5416865,-3.486252,8.581568,1.7369894,-3.8342311,-13.123234,-13.613751,-0.5840917,-28.784174,11.004161,2.5752535,2.3188717,3.4946604,-13.338341,4.8251667,-1.1778259,-3.5863829,-18.479052,-13.445743,-9.921745,14.31455,2.9820442,-27.774225,-16.473452,-14.269641,1.3918965,16.33404,-36.954918,2.9406102,4.189312,5.8828006,-11.950653,7.5920167,16.353016,-4.0327606,-31.331627,-13.94546,-8.887798,-9.589249,0.047260895,0.13517685,0.13022138,0.09094033,0.1830457,0.14046727,0.0963815,0.08066625,0.1277776,0.2533134,0.14184366,0.22225618,0.086563915,0.08863781,0.1736645,0.17185909,0.11594017,0.08111411,0.14393641,0.17442942,0.17125008,0.09195768,0.091194905,0.095384985,0.17784064,0.17905933,0.07500641,0.20335463,0.08120707,0.23071198,0.14775096,0.12907204,0.076877296,0.26790392,0.18590501,0.17277586,0.114971265,0.08388259,0.18256442,0.16514051,0.30178788,0.10954311,0.21088044,0.15052612,0.09120957,0.10695362,0.08512707,0.2520027,0.14332943,0.1404097,0.19108981,0.14281276,0.29642254,0.13884583,0.07817094,0.13162477,0.16123396,0.14648882,0.17492568,0.11066329,0.34046212,0.12619731,0.109976076,0.12125862
SPY231710,-2.3827233,9.70404,-2.5697646,-11.190671,14.500834,-14.269825,-0.8146449,-2.2203984,-3.7414515,-6.6712017,9.387432,9.540299,11.55614,3.3214393,-17.047014,-9.397149,-4.381006,3.9547393,-0.43734032,-13.4580765,-7.04461,-0.13660361,8.334629,5.646412,5.1370606,-8.5201,-2.7661784,4.9253073,1.0495973,-8.599264,-14.132757,-14.80363,-1.1936786,-31.574291,12.236838,1.8504771,4.820076,3.4489949,-13.064024,8.225708,-8.607036,-3.8590672,-24.639528,-11.208694,-7.679261,14.021208,3.7339988,-30.127079,-16.409164,-17.509995,5.835864,15.522596,-37.270813,5.04609,3.8253345,2.4844217,-16.496935,9.701482,18.17452,-0.46940157,-39.903206,-15.515544,-10.16464,-8.149787,0.06792597,0.1445497,0.1385952,0.17816639,0.31821328,0.30004126,0.1263716,0.08935087,0.17551798,0.14894788,0.16809258,0.31737107,0.11575759,0.16467944,0.2668754,0.24839115,0.21060276,0.095588036,0.124519825,0.21667467,0.27478182,0.15679304,0.068511985,0.21451092,0.19888471,0.2656152,0.122031234,0.20958163,0.22038041,0.30878684,0.30224225,0.15593345,0.07888853,0.3300724,0.16280553,0.17609835,0.112902604,0.19358183,0.28643078,0.1261637,0.35156158,0.15311204,0.29587266,0.1329645,0.17304258,0.19898488,0.100838214,0.31890914,0.20017678,0.24054953,0.15911315,0.17299315,0.43431094,0.10872057,0.13677137,0.33695462,0.20776641,0.1595121,0.21963984,0.19517452,0.48265523,0.18435667,0.15864773,0.1222799
SPY224252,-1.0807865,7.1693907,-0.3489332,-12.387702,11.273063,-10.832531,1.8661515,-1.5469645,2.0233867,-8.575089,9.040238,19.145332,14.793414,6.8151264,-18.42153,-9.683072,-9.625319,2.3953257,3.251146,-14.733698,-3.0400107,-2.0902774,8.444393,4.9348207,11.497118,-10.993952,-2.9771576,3.687153,1.2520746,-6.5802765,-13.809141,-17.108915,1.9885195,-35.756317,20.847313,6.3301053,4.953462,8.113656,-15.388044,11.617597,-16.74593,0.12414995,-29.399483,-13.749962,-9.888543,15.616175,5.2591157,-34.988518,-20.204485,-16.397781,6.0781403,18.330704,-39.885376,6.530046,2.2037165,-1.6491393,-23.330572,10.49413,18.37077,0.067867875,-40.52607,-16.103252,-8.725324,-11.835016,0.06532918,0.0769555,0.22272642,0.20583755,0.11982862,0.18514,0.054591846,0.043037783,0.17764804,0.049811877,0.09188703,0.23031023,0.12639862,0.05456631,0.21811076,0.23123357,0.13754454,0.073305294,0.26697063,0.1087976,0.2873864,0.11075712,0.04604701,0.13793364,0.16449223,0.15267438,0.052516654,0.14926368,0.14141077,0.16235965,0.12888241,0.1377025,0.0891197,0.17407978,0.15193363,0.0705784,0.05067316,0.09380704,0.1381078,0.058486797,0.33946875,0.08453099,0.20885506,0.08691799,0.082981765,0.12606135,0.046574805,0.15837649,0.16165563,0.11707661,0.06737856,0.11443638,0.3248926,0.27374732,0.048489444,0.24282171,0.16234893,0.10234939,0.11233806,0.1451763,0.21624903,0.08147723,0.11794856,0.10413265
SPY232830,-0.98541677,7.03959,-1.965181,-13.144204,12.769973,-14.216956,1.7677418,-1.7974328,0.91505945,-6.490138,9.146916,19.143677,14.514605,7.0710816,-15.321644,-11.445303,-8.622698,2.4930835,3.4165626,-13.334855,-3.1573756,-1.6808634,8.178579,3.2508235,8.782585,-11.630286,-3.5377812,5.925849,2.3175724,-6.71589,-15.215278,-16.66011,2.2352738,-33.73795,18.673298,4.6040854,3.1705754,6.236075,-16.303864,8.15678,-11.00102,-2.0236592,-26.250969,-15.425098,-11.705434,17.37728,5.490065,-34.32794,-19.444368,-16.307016,3.7510371,19.814297,-40.57853,6.8492928,4.2314897,2.3489335,-18.894936,9.991669,20.174604,-1.7858986,-38.807716,-16.359135,-10.182941,-12.291791,0.04424302,0.06217946,0.13801281,0.17594247,0.12350809,0.19678523,0.072077766,0.079716496,0.22285281,0.1274932,0.12611483,0.33711633,0.18976128,0.0876211,0.32182539,0.17926827,0.23913068,0.080300346,0.21579197,0.12904403,0.18115617,0.09494966,0.04202161,0.12190417,0.19057539,0.20933759,0.06663877,0.19168572,0.07887666,0.19193111,0.14777672,0.14305325,0.0901519,0.3619196,0.3068952,0.12126254,0.13780007,0.18235935,0.19517995,0.1855255,0.4535876,0.08926719,0.41327676,0.13110372,0.11855841,0.15774114,0.06124601,0.36297503,0.14393637,0.12578043,0.15476501,0.17380887,0.31900805,0.22116868,0.07843349,0.20295078,0.28540763,0.18307486,0.19015102,0.13054056,0.3683433,0.16783105,0.11078084,0.12086919
SPY231719,-2.1253269,8.250887,-3.403389,-13.345687,12.302837,-11.546672,0.14734496,-1.6389529,-0.035372548,-7.8218822,9.925014,15.316902,13.737355,5.321035,-18.459534,-7.536897,-7.128829,2.4606602,3.7733002,-14.049411,-7.0904074,-2.5926235,8.112364,5.911312,9.662938,-11.3744755,-2.2075677,3.0207827,-0.06922128,-8.73631,-13.999462,-14.837637,0.8919744,-33.360603,16.78351,4.0635242,4.2158594,5.5652223,-14.379531,9.794256,-14.800774,-1.9562216,-27.472773,-12.765498,-8.208438,15.506907,4.7974744,-31.88656,-17.146898,-16.781961,6.2676797,17.573027,-35.6281,7.7850437,3.1451342,-1.778582,-21.077423,10.001809,18.28166,1.0692949,-40.39353,-14.983978,-10.164365,-9.484035,0.059000935,0.09809178,0.14891401,0.20105386,0.1843396,0.30625644,0.10503916,0.05597039,0.23477808,0.11121184,0.10910296,0.38539532,0.1623851,0.11546125,0.27878946,0.23635979,0.23282245,0.10696098,0.23646863,0.18383901,0.24745077,0.117144495,0.08631281,0.15370657,0.2342148,0.20678653,0.07207585,0.14576453,0.23227753,0.18120326,0.21791264,0.14163713,0.12459107,0.32162747,0.30947885,0.12793778,0.10222608,0.19505498,0.2535434,0.13133669,0.47947866,0.12701994,0.332983,0.14114736,0.16444875,0.19758932,0.079725176,0.27843982,0.17494516,0.16527842,0.12695186,0.17644027,0.33097598,0.17959745,0.09147541,0.33244357,0.2880165,0.1359851,0.1793043,0.15085202,0.34232414,0.1294632,0.10629785,0.12411573
SPY210700,-0.106310524,7.6070366,6.7492485,-6.388306,16.54877,-17.389261,3.1182268,-0.41176075,-6.530159,-5.7546268,7.5002584,11.184816,12.603092,5.096459,-13.354506,-19.289932,-4.0900116,4.1239676,-5.18831,-15.945285,4.126137,0.28706878,9.714324,3.0805159,6.0354156,-10.419121,-5.4491096,9.202987,3.0205333,-4.4478574,-16.404072,-20.048725,-0.5824487,-36.003445,16.908344,9.519945,3.9482257,6.377575,-19.344074,9.778761,-4.741894,0.024200432,-23.210476,-15.1129465,-9.611151,15.010726,2.668812,-35.41408,-25.674377,-18.214884,3.8073835,17.788069,-49.52338,-1.943857,2.1680183,4.975896,-19.394802,7.0891156,15.962184,-3.8574042,-39.52312,-17.344805,-9.821195,-13.843402,0.029953174,0.034945816,0.061710116,0.039055876,0.13618632,0.120797895,0.03335273,0.019334745,0.09772817,0.0717235,0.0508026,0.08594911,0.060297776,0.032072265,0.06391895,0.11387655,0.037590384,0.039205603,0.05794216,0.033422265,0.06129439,0.03788612,0.024372675,0.02011881,0.0833979,0.06640438,0.044724137,0.08569335,0.032928802,0.0723666,0.09389984,0.059551135,0.043480396,0.15586156,0.0832651,0.06028727,0.02878246,0.056130074,0.09177435,0.035261977,0.10168283,0.06698985,0.07009664,0.081120335,0.024777913,0.06611855,0.030798472,0.11497914,0.10534577,0.08644514,0.035788856,0.057839785,0.19287011,0.057943225,0.045581102,0.07103408,0.0642019,0.029966004,0.033485334,0.057923757,0.13743824,0.06340168,0.072912894,0.04797628
